INFO 2026-01-21 02:01:36,170 autoreload 15784 19712 Watching for file changes with StatReloader
INFO 2026-01-23 22:52:59,151 log 26832 940 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 22:52:59,186 views 26832 940 Order creation request data: {'shipping_name': 'Abdullah Uzair', 'shipping_address': 'B12 Tharmal Colony Muzaffargarh, Punjab 64131', 'shipping_city': 'Muzaffargarh', 'shipping_phone': '03077881137', 'notes': '', 'coupon_code': 'FLAT50'}
INFO 2026-01-23 22:52:59,187 views 26832 940 Authenticated user 3, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:52:59,188 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:52:59,189 views 26832 940 Cart for user 3: 33b87e8d-8bfa-4007-9f11-e22e5dc9fb91, items: 0
WARNING 2026-01-23 22:52:59,191 log 26832 940 Bad Request: /api/v1/orders/
WARNING 2026-01-23 22:52:59,192 log 26832 940 "POST /api/v1/orders/ HTTP/1.1" 400 25
INFO 2026-01-23 22:53:13,121 views 26832 940 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:53:13,122 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:53:13,126 log 26832 940 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 22:53:13,136 views 26832 940 Order creation request data: {'shipping_name': 'Abdullah Uzair', 'shipping_address': 'B12 Tharmal Colony Muzaffargarh, Punjab 64131', 'shipping_city': 'Muzaffargarh', 'shipping_phone': '03077881137', 'notes': '', 'coupon_code': 'FLAT50'}
INFO 2026-01-23 22:53:13,138 views 26832 940 Authenticated user 3, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:53:13,139 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:53:13,140 views 26832 940 Cart for user 3: 33b87e8d-8bfa-4007-9f11-e22e5dc9fb91, items: 0
WARNING 2026-01-23 22:53:13,141 log 26832 940 Bad Request: /api/v1/orders/
WARNING 2026-01-23 22:53:13,142 log 26832 940 "POST /api/v1/orders/ HTTP/1.1" 400 25
INFO 2026-01-23 22:53:28,745 log 26832 940 "GET /admin/orders/cart/ HTTP/1.1" 200 20668
INFO 2026-01-23 22:53:28,771 log 26832 940 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-23 22:53:38,721 log 26832 940 "GET /admin/orders/order/ HTTP/1.1" 200 21711
INFO 2026-01-23 22:53:38,744 log 26832 940 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-23 22:53:53,333 views 26832 940 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:53:53,335 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:53:53,339 log 26832 940 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 22:53:53,350 views 26832 940 Order creation request data: {'shipping_name': 'Abdullah Uzair', 'shipping_address': 'B12 Tharmal Colony Muzaffargarh, Punjab 64131', 'shipping_city': 'Muzaffargarh', 'shipping_phone': '03077881137', 'notes': '', 'coupon_code': 'FLAT50'}
INFO 2026-01-23 22:53:53,351 views 26832 940 Authenticated user 3, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:53:53,353 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:53:53,354 views 26832 940 Cart for user 3: 33b87e8d-8bfa-4007-9f11-e22e5dc9fb91, items: 0
WARNING 2026-01-23 22:53:53,356 log 26832 940 Bad Request: /api/v1/orders/
WARNING 2026-01-23 22:53:53,357 log 26832 940 "POST /api/v1/orders/ HTTP/1.1" 400 25
INFO 2026-01-23 22:54:28,059 views 26832 940 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:54:28,060 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:54:28,064 log 26832 940 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 22:54:28,075 views 26832 940 Order creation request data: {'shipping_name': 'Abdullah Uzair', 'shipping_address': 'B12 Tharmal Colony Muzaffargarh, Punjab 64131', 'shipping_city': 'Muzaffargarh', 'shipping_phone': '03077881137', 'notes': '', 'coupon_code': 'FLAT50'}
INFO 2026-01-23 22:54:28,076 views 26832 940 Authenticated user 3, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 22:54:28,077 views 26832 940 No guest cart found to merge
INFO 2026-01-23 22:54:28,078 views 26832 940 Cart for user 3: 33b87e8d-8bfa-4007-9f11-e22e5dc9fb91, items: 0
WARNING 2026-01-23 22:54:28,079 log 26832 940 Bad Request: /api/v1/orders/
WARNING 2026-01-23 22:54:28,079 log 26832 940 "POST /api/v1/orders/ HTTP/1.1" 400 25
INFO 2026-01-23 23:00:39,843 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:00:39,844 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:00:39,848 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:00:39,854 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:00:39,855 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:00:39,859 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:00:39,864 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:00:39,865 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:00:39,868 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:00:39,873 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:00:39,874 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:00:39,877 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:01:11,877 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:01:11,878 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:01:11,885 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:01:11,897 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:01:11,898 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:01:11,902 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:01:36,864 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:01:36,865 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:01:36,874 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:01:36,886 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:01:36,887 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:01:36,889 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:02:17,502 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:17,504 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:17,514 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:02:17,528 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:17,530 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:17,533 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:02:41,847 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:41,848 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:41,856 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:02:41,864 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:41,866 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:41,873 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 470
INFO 2026-01-23 23:02:41,880 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:41,881 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:41,884 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:02:41,890 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:02:41,891 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:02:41,893 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
INFO 2026-01-23 23:03:26,099 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:26,100 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:26,104 log 26832 27712 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 508
WARNING 2026-01-23 23:03:26,110 log 26832 27712 Unauthorized: /api/v1/orders/
WARNING 2026-01-23 23:03:26,111 log 26832 27712 "POST /api/v1/orders/ HTTP/1.1" 401 274
INFO 2026-01-23 23:03:26,430 log 26832 27660 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2026-01-23 23:03:27,157 log 26832 27660 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-01-23 23:03:27,164 views 26832 27712 Order creation request data: {'shipping_name': 'Abdullah Uzair', 'shipping_address': 'B12 Tharmal Colony Muzaffargarh, punjab 64131', 'shipping_city': 'Muzaffargarh', 'shipping_phone': '03077881137', 'notes': '', 'coupon_code': ''}
INFO 2026-01-23 23:03:27,165 views 26832 27712 Authenticated user 3, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:27,166 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:27,167 views 26832 27712 Cart for user 3: 33b87e8d-8bfa-4007-9f11-e22e5dc9fb91, items: 1
INFO 2026-01-23 23:03:27,638 log 26832 27712 "POST /api/v1/orders/ HTTP/1.1" 201 495
INFO 2026-01-23 23:03:27,847 log 26832 27712 "POST /api/v1/payments/cod/ HTTP/1.1" 200 150
INFO 2026-01-23 23:03:27,854 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:27,856 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:27,964 log 26832 27712 "DELETE /api/v1/cart/ HTTP/1.1" 200 26
INFO 2026-01-23 23:03:27,989 log 26832 27712 "GET /api/v1/orders/ HTTP/1.1" 200 1032
INFO 2026-01-23 23:03:28,000 log 26832 27712 "GET /api/v1/orders/ HTTP/1.1" 200 1032
INFO 2026-01-23 23:03:34,467 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:34,470 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:34,474 log 26832 13704 "GET /api/v1/orders/ HTTP/1.1" 200 1032
INFO 2026-01-23 23:03:34,476 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:34,492 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:34,494 log 26832 13704 "GET /api/v1/orders/ HTTP/1.1" 200 1032
INFO 2026-01-23 23:03:34,495 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:34,499 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,096 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,097 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,101 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,109 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,110 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,113 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,121 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,123 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,126 views 26832 13704 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,128 views 26832 13704 No guest cart found to merge
INFO 2026-01-23 23:03:47,128 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,132 log 26832 13704 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 173
INFO 2026-01-23 23:03:47,137 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,138 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,142 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,157 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,159 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,163 views 26832 13704 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,164 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:03:47,165 views 26832 13704 No guest cart found to merge
INFO 2026-01-23 23:03:47,169 log 26832 13704 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 173
INFO 2026-01-23 23:03:47,173 views 26832 27712 Authenticated user 1, session: g9j7bc0z4p2n3rlvcd9mgnxduk9okmox, user cart created: False
INFO 2026-01-23 23:03:47,174 views 26832 27712 No guest cart found to merge
INFO 2026-01-23 23:03:47,176 log 26832 27712 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:05:36,046 log 26832 29488 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1826
INFO 2026-01-23 23:05:36,592 views 26832 18908 Guest cart b6101c04-4cc2-4266-92c8-fef5f5a864d6, session: 51jlbqh0wjzioc8y93ygg59rvc88ito3, items: 0
INFO 2026-01-23 23:05:36,697 log 26832 18908 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:05:36,909 views 26832 18908 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 0
INFO 2026-01-23 23:05:37,014 log 26832 18908 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-01-23 23:05:37,031 log 26832 29488 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1826
INFO 2026-01-23 23:05:39,629 log 26832 29488 "GET /media/products/IMG_20260123_162559.jpg.jpeg HTTP/1.1" 200 4456258
INFO 2026-01-23 23:05:46,813 log 26832 29488 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1826
INFO 2026-01-23 23:05:46,825 log 26832 29488 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1826
INFO 2026-01-23 23:05:49,854 log 26832 29488 "GET /api/v1/products/elegant-charm-beaded-bracelet/ HTTP/1.1" 200 2084
INFO 2026-01-23 23:05:49,875 log 26832 29488 "GET /api/v1/products/elegant-charm-beaded-bracelet/ HTTP/1.1" 200 2084
INFO 2026-01-23 23:05:49,875 log 26832 18908 "GET /api/v1/products/?category=4 HTTP/1.1" 200 52
INFO 2026-01-23 23:05:49,890 log 26832 18908 "GET /api/v1/products/?category=4 HTTP/1.1" 200 52
INFO 2026-01-23 23:05:49,939 log 26832 22748 "GET /media/products/gallery/IMG_20260123_162534.jpg.jpeg HTTP/1.1" 200 3581155
INFO 2026-01-23 23:05:49,946 log 26832 29488 "GET /media/products/gallery/IMG_20260123_162510.jpg.jpeg HTTP/1.1" 200 4341011
INFO 2026-01-23 23:06:05,754 log 26832 28264 "OPTIONS /api/v1/cart/ HTTP/1.1" 200 0
INFO 2026-01-23 23:06:05,759 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 0
INFO 2026-01-23 23:06:05,954 log 26832 29488 "POST /api/v1/cart/ HTTP/1.1" 201 471
INFO 2026-01-23 23:06:05,964 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:06:05,968 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:06:14,204 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:06:14,213 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:06:14,219 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:06:14,228 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:27,629 log 26832 28264 "OPTIONS /api/v1/auth/register/ HTTP/1.1" 200 0
INFO 2026-01-23 23:07:29,227 log 26832 29488 "POST /api/v1/auth/register/ HTTP/1.1" 201 656
INFO 2026-01-23 23:07:29,242 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:29,248 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:29,293 log 26832 28264 "OPTIONS /api/v1/products/?limit=12 HTTP/1.1" 200 0
INFO 2026-01-23 23:07:29,296 log 26832 28264 "OPTIONS /api/v1/products/?limit=12 HTTP/1.1" 200 0
INFO 2026-01-23 23:07:29,303 log 26832 29488 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1826
INFO 2026-01-23 23:07:29,317 log 26832 29488 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1826
INFO 2026-01-23 23:07:36,646 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:36,655 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:36,663 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:36,671 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:39,025 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:39,030 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:39,036 log 26832 28264 "OPTIONS /api/v1/cart/summary/?coupon= HTTP/1.1" 200 0
INFO 2026-01-23 23:07:39,038 views 26832 29488 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:39,044 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:39,047 log 26832 29488 "GET /api/v1/cart/ HTTP/1.1" 200 471
INFO 2026-01-23 23:07:39,051 log 26832 22748 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 509
INFO 2026-01-23 23:07:39,059 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:07:39,062 log 26832 22748 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 509
INFO 2026-01-23 23:08:15,486 log 26832 28264 "OPTIONS /api/v1/cart/apply-coupon/ HTTP/1.1" 200 0
INFO 2026-01-23 23:08:15,490 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:08:15,495 log 26832 22748 "POST /api/v1/cart/apply-coupon/ HTTP/1.1" 200 422
INFO 2026-01-23 23:08:15,501 log 26832 28264 "OPTIONS /api/v1/cart/summary/?coupon=FLAT50 HTTP/1.1" 200 0
INFO 2026-01-23 23:08:15,512 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:08:15,517 log 26832 22748 "GET /api/v1/cart/summary/?coupon=FLAT50 HTTP/1.1" 200 793
INFO 2026-01-23 23:08:27,831 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:08:27,834 log 26832 22748 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 509
INFO 2026-01-23 23:08:35,356 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
WARNING 2026-01-23 23:08:35,358 log 26832 22748 Bad Request: /api/v1/cart/apply-coupon/
WARNING 2026-01-23 23:08:35,359 log 26832 22748 "POST /api/v1/cart/apply-coupon/ HTTP/1.1" 400 47
INFO 2026-01-23 23:09:40,509 views 26832 22748 Guest cart 11f5095d-fe67-4876-b149-d224848c5731, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, items: 1
INFO 2026-01-23 23:09:40,512 log 26832 22748 "GET /api/v1/cart/summary/?coupon= HTTP/1.1" 200 509
INFO 2026-01-23 23:09:40,516 log 26832 28264 "OPTIONS /api/v1/orders/ HTTP/1.1" 200 0
INFO 2026-01-23 23:09:40,521 views 26832 22748 Order creation request data: {'shipping_name': 'Zainab Moazzam', 'shipping_address': 'house no 84, Punjab 43000', 'shipping_city': 'Rawalpindi', 'shipping_phone': '03111170093', 'notes': '', 'coupon_code': ''}
INFO 2026-01-23 23:09:40,987 views 26832 22748 Authenticated user 4, session: pznoqk86u9b3ulg1a7zdxf4vpdgr76r3, user cart created: True
INFO 2026-01-23 23:09:40,989 views 26832 22748 Found guest cart 11f5095d-fe67-4876-b149-d224848c5731 with 1 items
INFO 2026-01-23 23:09:41,093 views 26832 22748 Merged 1 items from guest cart to user cart
INFO 2026-01-23 23:09:41,199 views 26832 22748 Cart for user 4: c169bde1-0bf9-403d-98a4-aea3ee7cbef7, items: 1
